transaction_id,date,customer_id,description,merchant_name,amount,payment_method,type,customer_segment,location
T029884,2022-08-28,98519,interest credited,Airtel,8204.42,UPI,income,Student,Mumbai
T029885,2022-04-13,68636,subscription charge,Zomato,15750.29,UPI,expense,Student,Delhi
T029886,2022-03-27,65639,interest credited,Amazon,43243.44,Cash,income,Business,Mumbai
T029887,2022-04-13,50685,freelance income,Amazon,15305.97,Cash,income,Business,Delhi
T029888,2023-04-19,96429,subscription charge,Tax Office,27091.18,Net Banking,expense,Retired,Bangalore
T029889,2024-03-08,25739,refund processed,Amazon,22532.42,Debit Card,expense,Student,Chennai
T029890,2023-06-04,39917,bank entry,Swiggy,29473.14,Cash,income,Retired,Delhi
T029891,2023-02-02,30704,electricity bill,HDFC,44733.87,Net Banking,expense,Student,Chennai
T029892,2022-04-08,68521,freelance income,Amazon,7512.3,Cash,income,Retired,Mumbai
T029893,2023-09-08,57383,freelance income,Tax Office,46421.3,Debit Card,income,Student,Bangalore
T029894,2023-12-05,82742,bank entry,Freelance Client,3330.24,Net Banking,expense,Student,Delhi
T029895,2022-01-20,98792,electricity bill,Paytm,3935.18,Credit Card,expense,Salaried,Bangalore
T029896,2022-05-26,34307,electricity bill,Zomato,34413.36,Credit Card,expense,Salaried,Chennai
T029897,2022-12-03,14716,interest credited,PhonePe,6152.88,UPI,income,Student,Hyderabad
T029898,2024-04-04,66270,bank entry,Uber,48156.91,Net Banking,expense,Student,Delhi
T029899,2022-10-30,28920,cashback received,SBI,49217.7,UPI,income,Student,Chennai
T029900,2023-12-23,47871,commission credited,ICICI,14491.2,UPI,expense,Salaried,Bangalore
T029901,2023-04-01,52928,insurance premium,Airtel,25309.33,UPI,expense,Student,Delhi
T029902,2023-11-30,99000,transfer processed,Swiggy,2104.0,Net Banking,income,Salaried,Mumbai
T029903,2023-02-03,23587,insurance premium,Google Pay,24911.27,Credit Card,expense,Student,Hyderabad
T029904,2022-02-25,11195,freelance income,Salary Dept,34347.49,UPI,income,Retired,Mumbai
T029905,2023-12-05,35083,insurance premium,ICICI,15759.07,Debit Card,expense,Salaried,Hyderabad
T029906,2023-12-21,32438,grocery purchase,Flipkart,43200.11,UPI,expense,Business,Mumbai
T029907,2022-07-01,30009,grocery purchase,Freelance Client,9511.33,Net Banking,expense,Student,Delhi
T029908,2022-06-22,96679,freelance income,PhonePe,15130.84,Net Banking,income,Student,Mumbai
T029909,2023-10-12,23696,bank entry,Amazon,41019.39,Debit Card,income,Business,Chennai
T029910,2022-01-25,17564,cashback received,Electricity Board,14769.11,Cash,income,Student,Hyderabad
T029911,2023-02-20,13637,commission credited,Swiggy,8261.21,Debit Card,income,Business,Chennai
T029912,2024-01-05,72759,account adjustment,Salary Dept,12088.55,Cash,income,Retired,Chennai
T029913,2023-09-28,27790,insurance premium,SBI,30126.71,Net Banking,expense,Retired,Delhi
T029914,2023-01-15,81050,commission credited,Swiggy,16171.78,UPI,income,Salaried,Hyderabad
T029915,2022-08-28,66924,commission credited,Swiggy,48067.12,UPI,income,Retired,Chennai
T029916,2022-11-19,97299,account adjustment,Salary Dept,23690.71,Credit Card,expense,Business,Bangalore
T029917,2024-04-17,22568,insurance premium,PhonePe,10932.38,Credit Card,expense,Retired,Hyderabad
T029918,2022-10-02,80847,commission credited,Freelance Client,41577.92,Cash,income,Student,Bangalore
T029919,2023-12-17,51596,insurance premium,Reliance,41220.42,Debit Card,expense,Salaried,Delhi
T029920,2022-03-27,48315,salary credited,Swiggy,40890.37,Cash,income,Student,Mumbai
T029921,2023-11-30,27191,fuel payment,Flipkart,25867.07,Cash,expense,Student,Bangalore
T029922,2022-07-01,30908,electricity bill,Flipkart,8708.72,Cash,expense,Student,Mumbai
T029923,2022-01-01,11415,interest credited,SBI,49159.4,Cash,income,Retired,Chennai
T029924,2022-03-26,50276,commission credited,Flipkart,6079.78,UPI,income,Salaried,Hyderabad
T029925,2023-11-14,57650,interest credited,Reliance,37132.72,Credit Card,income,Business,Bangalore
T029926,2022-05-19,74427,grocery purchase,Flipkart,17673.45,Debit Card,expense,Salaried,Mumbai
T029927,2022-07-06,94369,rent paid,Electricity Board,424.1,Credit Card,expense,Retired,Delhi
T029928,2023-03-25,25406,electricity bill,Freelance Client,3816.84,Credit Card,expense,Student,Hyderabad
T029929,2022-11-18,39336,bank entry,Google Pay,48262.83,Cash,income,Salaried,Chennai
T029930,2024-03-14,87316,salary credited,PhonePe,29783.25,Credit Card,income,Business,Delhi
T029931,2024-03-23,49871,subscription charge,Electricity Board,23894.43,Net Banking,expense,Student,Mumbai
T029932,2023-08-03,22221,commission credited,HDFC,5403.74,Credit Card,income,Business,Bangalore
T029933,2023-01-01,31116,online payment,Electricity Board,27836.38,UPI,expense,Salaried,Chennai
T029934,2024-06-11,49790,bonus received,ICICI,3314.76,Net Banking,income,Retired,Mumbai
T029935,2022-03-02,89958,online payment,ICICI,24660.19,Credit Card,expense,Student,Bangalore
T029936,2022-01-11,51474,freelance income,Amazon,30084.86,UPI,income,Student,Bangalore
T029937,2022-06-11,97019,subscription charge,Airtel,15455.78,Net Banking,expense,Salaried,Hyderabad
T029938,2024-05-30,50100,freelance income,Airtel,42409.11,Net Banking,income,Salaried,Hyderabad
T029939,2023-03-04,15416,cashback received,Paytm,40476.82,UPI,income,Retired,Delhi
T029940,2024-02-17,25251,interest credited,Salary Dept,15727.82,Cash,income,Student,Hyderabad
T029941,2024-04-11,37074,rent paid,PhonePe,25745.64,Credit Card,expense,Salaried,Chennai
T029942,2023-12-18,75447,commission credited,Uber,12571.42,Debit Card,income,Salaried,Chennai
T029943,2022-02-21,67684,interest credited,Tax Office,29425.41,Credit Card,income,Retired,Delhi
T029944,2022-03-22,87700,commission credited,Local Store,10218.67,Credit Card,income,Salaried,Bangalore
T029945,2022-11-24,64822,freelance income,PhonePe,16360.99,Debit Card,income,Student,Bangalore
T029946,2022-04-24,78004,transfer processed,Uber,37015.9,Credit Card,expense,Salaried,Delhi
T029947,2022-12-12,61580,payment received,Google Pay,13163.4,UPI,income,Salaried,Bangalore
T029948,2022-08-08,65300,electricity bill,Swiggy,9784.16,Cash,expense,Salaried,Delhi
T029949,2024-06-02,53655,refund processed,Reliance,8067.51,Cash,income,Business,Bangalore
T029950,2024-01-07,12027,subscription charge,Google Pay,28926.44,UPI,expense,Retired,Chennai
T029951,2022-07-07,99091,subscription charge,Google Pay,37407.19,UPI,expense,Retired,Delhi
T029952,2024-06-18,21944,transfer processed,ICICI,10264.59,Net Banking,income,Retired,Chennai
T029953,2022-12-22,10315,grocery purchase,Airtel,34882.94,Credit Card,expense,Salaried,Chennai
T029954,2024-03-28,89669,fund transfer,Airtel,40516.72,Credit Card,income,Retired,Delhi
T029955,2023-11-02,46757,cashback received,Electricity Board,33754.5,UPI,income,Retired,Chennai
T029956,2023-12-04,34268,grocery purchase,Uber,38672.46,Debit Card,expense,Business,Mumbai
T029957,2023-12-04,61011,salary credited,Zomato,1496.86,UPI,income,Business,Hyderabad
T029958,2023-08-26,74544,commission credited,Swiggy,43882.14,Credit Card,income,Student,Chennai
T029959,2022-09-23,80293,electricity bill,ICICI,29979.26,Credit Card,expense,Retired,Mumbai
T029960,2023-03-27,50640,interest credited,Uber,14948.62,Credit Card,income,Business,Delhi
T029961,2023-10-11,39967,rent paid,Electricity Board,38236.18,UPI,expense,Retired,Bangalore
T029962,2023-09-25,38798,salary credited,ICICI,6833.38,Credit Card,income,Salaried,Bangalore
T029963,2022-12-14,71788,insurance premium,Reliance,49151.44,Credit Card,expense,Retired,Bangalore
T029964,2022-02-02,41461,bonus received,Paytm,2649.55,Cash,income,Business,Chennai
T029965,2023-03-25,92163,electricity bill,Google Pay,40088.52,Credit Card,expense,Student,Bangalore
T029966,2022-10-17,73496,online payment,HDFC,19008.89,Net Banking,expense,Business,Bangalore
T029967,2022-02-14,76247,cashback received,Airtel,6467.44,Net Banking,income,Salaried,Delhi
T029968,2024-05-04,21085,rent paid,Salary Dept,29965.03,Net Banking,expense,Business,Mumbai
T029969,2023-05-20,83460,freelance income,HDFC,2119.12,Debit Card,income,Business,Mumbai
T029970,2022-04-13,91085,freelance income,Salary Dept,41026.12,Net Banking,income,Salaried,Bangalore
T029971,2024-02-23,68852,grocery purchase,Google Pay,37637.36,Cash,income,Business,Chennai
T029972,2023-03-30,83998,insurance premium,Google Pay,43856.26,Credit Card,expense,Business,Bangalore
T029973,2023-12-23,12560,account adjustment,Uber,14452.5,Debit Card,income,Retired,Hyderabad
T029974,2022-07-15,97059,salary credited,ICICI,12595.22,Cash,income,Salaried,Bangalore
T029975,2024-05-14,29944,freelance income,Tax Office,19639.96,Credit Card,income,Salaried,Bangalore
T029976,2022-05-13,77713,interest credited,Tax Office,37676.96,Credit Card,income,Business,Delhi
T029977,2023-04-20,70161,interest credited,Airtel,42550.97,Credit Card,income,Student,Bangalore
T029978,2023-09-02,30098,bonus received,PhonePe,14513.54,Debit Card,income,Retired,Bangalore
T029979,2023-07-18,37475,freelance income,Salary Dept,557.22,Net Banking,income,Student,Hyderabad
T029980,2022-02-20,52736,payment received,Tax Office,6867.18,Debit Card,income,Retired,Mumbai
T029981,2022-12-29,31416,grocery purchase,Reliance,7384.79,Cash,expense,Salaried,Bangalore
T029982,2023-12-27,89656,electricity bill,Reliance,1769.14,Cash,expense,Business,Delhi
T029983,2024-01-31,12948,cashback received,Flipkart,22019.74,Cash,income,Retired,Bangalore
T029984,2023-08-28,12520,cashback received,Uber,37638.87,UPI,expense,Salaried,Hyderabad
T029985,2023-11-22,82805,electricity bill,Airtel,1321.88,Credit Card,expense,Salaried,Hyderabad
T029986,2023-01-10,72976,cashback received,Airtel,44476.09,Net Banking,income,Student,Delhi
T029987,2023-10-22,23336,fuel payment,Freelance Client,41868.05,Debit Card,expense,Salaried,Bangalore
T029988,2022-01-29,70112,fund transfer,ICICI,9603.0,UPI,income,Salaried,Bangalore
T029989,2022-08-25,24020,fund transfer,Google Pay,3549.12,Cash,expense,Student,Bangalore
T029990,2023-11-14,74566,fund transfer,ICICI,9544.62,Net Banking,expense,Business,Delhi
T029991,2024-02-09,26746,interest credited,Local Store,413.74,Debit Card,income,Salaried,Mumbai
T029992,2024-04-29,77792,subscription charge,Swiggy,23447.51,Net Banking,expense,Business,Hyderabad
T029993,2022-03-09,88372,rent paid,PhonePe,15059.74,UPI,expense,Salaried,Bangalore
T029994,2022-02-19,35711,subscription charge,ICICI,7295.57,Net Banking,expense,Retired,Mumbai
T029995,2022-01-10,14358,cashback received,HDFC,7004.3,Cash,income,Retired,Chennai
T029996,2023-02-07,21339,rent paid,Local Store,47179.77,UPI,expense,Student,Delhi
T029997,2022-10-22,42039,account adjustment,Salary Dept,31964.76,UPI,income,Business,Hyderabad
T029998,2023-11-25,31245,cashback received,Reliance,25955.95,UPI,income,Salaried,Mumbai
T029999,2023-09-29,27259,online payment,Airtel,31920.29,Credit Card,income,Retired,Bangalore
T030000,2022-08-10,71086,salary credited,Flipkart,31564.03,UPI,income,Salaried,Delhi
T030001,2022-11-08,65107,interest credited,PhonePe,4457.89,Credit Card,income,Salaried,Delhi
T030002,2024-03-02,82665,fuel payment,PhonePe,26386.67,Credit Card,expense,Business,Chennai
T030003,2024-01-09,63003,online payment,HDFC,10592.87,Cash,income,Business,Hyderabad
T030004,2022-01-13,58789,electricity bill,Uber,4380.85,Cash,expense,Student,Bangalore
T030005,2022-07-28,50573,refund processed,Amazon,18816.71,Credit Card,income,Salaried,Chennai
T030006,2023-12-08,65808,freelance income,Freelance Client,8005.98,Net Banking,income,Student,Hyderabad
T030007,2023-08-16,51588,grocery purchase,Tax Office,46337.43,Credit Card,expense,Business,Mumbai
T030008,2022-05-02,86747,freelance income,Reliance,43728.63,Cash,income,Business,Chennai
T030009,2022-01-04,91164,bank entry,Zomato,24028.65,UPI,income,Business,Chennai
T030010,2022-10-12,36300,freelance income,Uber,20853.09,Net Banking,income,Retired,Hyderabad
T030011,2022-12-23,57092,salary credited,Airtel,29930.3,Credit Card,income,Retired,Hyderabad
T030012,2022-05-10,93048,rent paid,Freelance Client,39701.11,Debit Card,expense,Student,Delhi
T030013,2022-02-02,96481,freelance income,Zomato,18627.87,Cash,income,Retired,Hyderabad
T030014,2024-06-18,96944,electricity bill,Freelance Client,48365.74,Debit Card,expense,Salaried,Bangalore
T030015,2022-08-08,58408,insurance premium,Freelance Client,29869.68,UPI,expense,Retired,Bangalore
T030016,2023-03-15,95847,freelance income,Paytm,26521.22,Net Banking,income,Business,Hyderabad
T030017,2022-02-16,75124,commission credited,Zomato,15380.93,Debit Card,income,Business,Hyderabad
T030018,2023-06-03,45609,rent paid,Swiggy,31035.76,Credit Card,expense,Student,Delhi
T030019,2023-09-19,21139,salary credited,Flipkart,16499.1,Credit Card,income,Student,Hyderabad
T030020,2023-12-17,48245,commission credited,Amazon,9559.27,Credit Card,income,Salaried,Chennai
T030021,2024-02-18,60160,electricity bill,Google Pay,36986.2,Debit Card,expense,Retired,Bangalore
T030022,2022-10-19,93146,fuel payment,Swiggy,16906.87,Debit Card,expense,Business,Hyderabad
T030023,2022-03-07,60787,interest credited,Airtel,34726.71,Cash,income,Salaried,Hyderabad
T030024,2022-03-15,38952,interest credited,Google Pay,44281.35,Credit Card,income,Salaried,Delhi
T030025,2023-07-10,74403,subscription charge,Freelance Client,12535.77,Debit Card,expense,Salaried,Chennai
T030026,2022-11-04,89104,insurance premium,Local Store,20475.56,Credit Card,expense,Student,Hyderabad
T030027,2023-10-04,87538,insurance premium,Zomato,22136.87,Cash,expense,Retired,Mumbai
T030028,2023-09-21,17529,fuel payment,Google Pay,41710.52,Cash,expense,Salaried,Mumbai
T030029,2022-04-07,93605,fuel payment,Airtel,4700.8,Net Banking,expense,Student,Delhi
T030030,2022-08-15,58478,fuel payment,Reliance,25929.31,Net Banking,expense,Retired,Chennai
T030031,2023-11-01,72525,fuel payment,Amazon,36808.05,Debit Card,expense,Salaried,Hyderabad
T030032,2022-12-11,79248,bonus received,Salary Dept,38187.29,Net Banking,income,Salaried,Delhi
T030033,2023-09-23,75091,bonus received,Flipkart,44013.72,Cash,income,Business,Chennai
T030034,2023-09-24,49826,bonus received,SBI,30985.92,UPI,income,Retired,Chennai
T030035,2022-06-28,67885,grocery purchase,Salary Dept,6765.01,UPI,expense,Retired,Delhi
T030036,2023-07-13,29328,insurance premium,Paytm,25462.92,Credit Card,expense,Student,Hyderabad
T030037,2023-01-03,93247,electricity bill,Swiggy,3475.14,Cash,expense,Business,Chennai
T030038,2022-12-21,15906,subscription charge,PhonePe,28574.74,Net Banking,expense,Student,Mumbai
T030039,2024-02-18,39107,insurance premium,Amazon,17098.66,Debit Card,expense,Salaried,Hyderabad
T030040,2024-02-08,61412,cashback received,Swiggy,33856.58,Cash,income,Retired,Mumbai
T030041,2022-09-07,93349,salary credited,HDFC,6152.53,Credit Card,income,Student,Mumbai
T030042,2023-01-18,19153,freelance income,Electricity Board,6934.16,Credit Card,income,Business,Mumbai
T030043,2023-12-04,56213,interest credited,Reliance,11014.62,UPI,income,Retired,Chennai
T030044,2023-08-04,41679,bonus received,Reliance,33236.73,Debit Card,income,Retired,Chennai
T030045,2022-12-15,99306,electricity bill,Amazon,43232.43,Cash,expense,Salaried,Delhi
T030046,2022-05-31,94388,commission credited,Amazon,8167.31,UPI,income,Business,Delhi
T030047,2022-02-16,29612,insurance premium,Reliance,5391.55,Net Banking,expense,Business,Mumbai
T030048,2023-01-06,40907,insurance premium,Tax Office,28245.45,Credit Card,expense,Student,Chennai
T030049,2023-02-02,63551,cashback received,Salary Dept,32289.11,Cash,income,Student,Chennai
T030050,2022-03-14,90984,bank entry,Tax Office,32610.24,Credit Card,income,Student,Mumbai
T030051,2022-02-04,13966,insurance premium,Airtel,49984.16,Cash,expense,Business,Bangalore
T030052,2022-03-02,64433,bonus received,Electricity Board,30794.96,Cash,income,Business,Hyderabad
T030053,2023-02-22,31401,rent paid,ICICI,33824.87,UPI,expense,Business,Mumbai
T030054,2023-05-14,31539,bonus received,HDFC,19881.84,Debit Card,income,Business,Delhi
T030055,2023-08-07,44018,interest credited,ICICI,22297.28,Net Banking,income,Student,Chennai
T030056,2023-08-15,69542,salary credited,Local Store,29179.66,UPI,income,Business,Chennai
T030057,2022-01-14,80224,fuel payment,SBI,36216.7,Debit Card,expense,Student,Bangalore
T030058,2023-10-22,73534,salary credited,Electricity Board,25672.67,UPI,income,Business,Mumbai
T030059,2022-01-20,95993,bonus received,SBI,7304.4,Debit Card,income,Retired,Mumbai
T030060,2023-02-12,46555,transaction completed,ICICI,11379.43,Cash,income,Salaried,Hyderabad
T030061,2023-08-08,20470,online payment,Zomato,31004.72,Cash,income,Student,Mumbai
T030062,2023-03-15,48426,electricity bill,ICICI,19416.73,UPI,expense,Salaried,Bangalore
T030063,2024-04-24,84729,grocery purchase,Airtel,30010.75,Net Banking,expense,Student,Chennai
T030064,2023-07-15,62924,transfer processed,Tax Office,39706.21,Credit Card,expense,Student,Delhi
T030065,2022-03-02,68954,electricity bill,Salary Dept,31706.01,Net Banking,expense,Salaried,Mumbai
T030066,2022-03-17,97613,electricity bill,ICICI,41570.9,Net Banking,expense,Business,Chennai
T030067,2023-07-14,46759,cashback received,Electricity Board,47305.24,UPI,income,Student,Chennai
T030068,2023-02-01,84831,fuel payment,SBI,41820.1,Credit Card,expense,Salaried,Mumbai
T030069,2024-01-05,24735,bonus received,Tax Office,27929.8,Debit Card,income,Student,Mumbai
T030070,2023-03-26,57011,cashback received,SBI,47360.61,Debit Card,income,Salaried,Delhi
T030071,2023-05-04,78568,commission credited,Swiggy,30501.11,Net Banking,income,Retired,Chennai
T030072,2022-09-27,46671,commission credited,Uber,20502.93,Cash,income,Student,Hyderabad
T030073,2022-02-15,35836,fund transfer,Zomato,8550.24,Credit Card,income,Retired,Chennai
T030074,2024-03-07,96814,grocery purchase,Freelance Client,13365.36,Debit Card,expense,Business,Chennai
T030075,2023-12-14,97438,salary credited,SBI,1644.44,Credit Card,income,Business,Chennai
T030076,2022-09-05,70854,electricity bill,Flipkart,16186.84,Net Banking,expense,Retired,Chennai
